"","MGI.ID","HGNC.ID","mp.description","GTEX.tissues","HPO.superclass.description","MP.Term","TS28.mutant.expression.detected","TPM >/= 0.1 TPM","TPM >/= 1 TPM"
"176","MGI:104627","HGNC:1090","pigmentation phenotype","Skin - Sun Exposed (Lower leg)","Abnormality of the integument","abnormal skin pigmentation","Yes","Yes","Yes"
"177","MGI:104627","HGNC:1090","integument phenotype","Skin - Not Sun Exposed (Suprapubic)","Abnormality of the integument","abnormal skin pigmentation","Yes","Yes","Yes"
"178","MGI:104627","HGNC:1090","integument phenotype","Skin - Sun Exposed (Lower leg)","Abnormality of the integument","abnormal skin pigmentation","Yes","Yes","Yes"
"179","MGI:104757","HGNC:3395","cardiovascular system phenotype","Artery - Coronary","Abnormality of the cardiovascular system","abnormal anterior cardinal vein morphology","Yes","Yes","Yes"
"180","MGI:104757","HGNC:3395","cardiovascular system phenotype","Heart - Atrial Appendage","Abnormality of the cardiovascular system","abnormal anterior cardinal vein morphology","Yes","Yes","Yes"
"181","MGI:104757","HGNC:3395","cardiovascular system phenotype","Heart - Left Ventricle","Abnormality of the cardiovascular system","abnormal anterior cardinal vein morphology","Yes","Yes","Yes"
"182","MGI:104757","HGNC:3395","cardiovascular system phenotype","Artery - Tibial","Abnormality of the cardiovascular system","abnormal anterior cardinal vein morphology","Yes","Yes","Yes"
"183","MGI:104757","HGNC:3395","cardiovascular system phenotype","Artery - Aorta","Abnormality of the cardiovascular system","abnormal anterior cardinal vein morphology","Yes","Yes","Yes"
"184","MGI:105058","HGNC:811","muscle phenotype","Muscle - Skeletal","Abnormality of the musculature","abnormal diaphragm morphology","Yes","Yes","Yes"
"185","MGI:105923","HGNC:3179","cardiovascular system phenotype","Artery - Coronary","Abnormality of the cardiovascular system","abnormal heart morphology","Yes","Yes","Yes"
"186","MGI:105923","HGNC:3179","cardiovascular system phenotype","Artery - Tibial","Abnormality of the cardiovascular system","abnormal heart morphology","Yes","Yes","Yes"
"187","MGI:105923","HGNC:3179","cardiovascular system phenotype","Artery - Aorta","Abnormality of the cardiovascular system","abnormal heart morphology","Yes","Yes","Yes"
"188","MGI:105923","HGNC:3179","cardiovascular system phenotype","Heart - Atrial Appendage","Abnormality of the cardiovascular system","abnormal heart morphology","Yes","Yes","Yes"
"189","MGI:105923","HGNC:3179","cardiovascular system phenotype","Heart - Left Ventricle","Abnormality of the cardiovascular system","abnormal heart morphology","Yes","Yes","Yes"
"190","MGI:106091","HGNC:2651","liver/biliary system phenotype","Stomach","Abnormality of the digestive system","abnormal liver physiology","Yes","No","No"
"191","MGI:106091","HGNC:2651","liver/biliary system phenotype","Colon - Transverse","Abnormality of the digestive system","abnormal liver physiology","Yes","No","No"
"192","MGI:106091","HGNC:2651","liver/biliary system phenotype","Esophagus - Muscularis","Abnormality of the digestive system","abnormal liver physiology","Yes","No","No"
"193","MGI:106091","HGNC:2651","liver/biliary system phenotype","Colon - Sigmoid","Abnormality of the digestive system","abnormal liver physiology","Yes","No","No"
"194","MGI:106091","HGNC:2651","liver/biliary system phenotype","Esophagus - Mucosa","Abnormality of the digestive system","abnormal liver physiology","Yes","No","No"
"195","MGI:106091","HGNC:2651","liver/biliary system phenotype","Liver","Abnormality of the digestive system","abnormal liver physiology","Yes","Yes","Yes"
"196","MGI:106091","HGNC:2651","liver/biliary system phenotype","Spleen","Abnormality of the digestive system","abnormal liver physiology","Yes","Yes","No"
"197","MGI:106091","HGNC:2651","liver/biliary system phenotype","Esophagus - Gastroesophageal Junction","Abnormality of the digestive system","abnormal liver physiology","Yes","No","No"
"198","MGI:106091","HGNC:2651","liver/biliary system phenotype","Small Intestine - Terminal Ileum","Abnormality of the digestive system","abnormal liver physiology","Yes","No","No"
"199","MGI:106091","HGNC:2651","liver/biliary system phenotype","Pancreas","Abnormality of the digestive system","abnormal liver physiology","Yes","No","No"
"200","MGI:106091","HGNC:2651","liver/biliary system phenotype","Stomach","Abnormality of the digestive system","abnormal liver morphology","Yes","No","No"
"201","MGI:106091","HGNC:2651","liver/biliary system phenotype","Colon - Transverse","Abnormality of the digestive system","abnormal liver morphology","Yes","No","No"
"202","MGI:106091","HGNC:2651","liver/biliary system phenotype","Esophagus - Muscularis","Abnormality of the digestive system","abnormal liver morphology","Yes","No","No"
"203","MGI:106091","HGNC:2651","liver/biliary system phenotype","Colon - Sigmoid","Abnormality of the digestive system","abnormal liver morphology","Yes","No","No"
"204","MGI:106091","HGNC:2651","liver/biliary system phenotype","Esophagus - Mucosa","Abnormality of the digestive system","abnormal liver morphology","Yes","No","No"
"205","MGI:106091","HGNC:2651","liver/biliary system phenotype","Liver","Abnormality of the digestive system","abnormal liver morphology","Yes","Yes","Yes"
"206","MGI:106091","HGNC:2651","liver/biliary system phenotype","Spleen","Abnormality of the digestive system","abnormal liver morphology","Yes","Yes","No"
"207","MGI:106091","HGNC:2651","liver/biliary system phenotype","Esophagus - Gastroesophageal Junction","Abnormality of the digestive system","abnormal liver morphology","Yes","No","No"
"208","MGI:106091","HGNC:2651","liver/biliary system phenotype","Small Intestine - Terminal Ileum","Abnormality of the digestive system","abnormal liver morphology","Yes","No","No"
"209","MGI:106091","HGNC:2651","liver/biliary system phenotype","Pancreas","Abnormality of the digestive system","abnormal liver morphology","Yes","No","No"
"210","MGI:107321","HGNC:19347","nervous system phenotype","Brain - Cortex","Abnormality of the nervous system","thickened cerebral cortex","Yes","Yes","Yes"
"211","MGI:107321","HGNC:19347","nervous system phenotype","Brain - Hypothalamus","Abnormality of the nervous system","thickened cerebral cortex","Yes","Yes","Yes"
"212","MGI:107321","HGNC:19347","nervous system phenotype","Nerve - Tibial","Abnormality of the nervous system","thickened cerebral cortex","Yes","No","No"
"213","MGI:107321","HGNC:19347","nervous system phenotype","Brain - Cerebellar Hemisphere","Abnormality of the nervous system","thickened cerebral cortex","Yes","Yes","Yes"
"214","MGI:107321","HGNC:19347","nervous system phenotype","Brain - Caudate (basal ganglia)","Abnormality of the nervous system","thickened cerebral cortex","Yes","Yes","No"
"215","MGI:107321","HGNC:19347","nervous system phenotype","Brain - Hippocampus","Abnormality of the nervous system","thickened cerebral cortex","Yes","Yes","No"
"216","MGI:107321","HGNC:19347","nervous system phenotype","Brain - Anterior cingulate cortex (BA24)","Abnormality of the nervous system","thickened cerebral cortex","Yes","Yes","Yes"
"217","MGI:107321","HGNC:19347","nervous system phenotype","Brain - Substantia nigra","Abnormality of the nervous system","thickened cerebral cortex","Yes","Yes","Yes"
"218","MGI:107321","HGNC:19347","nervous system phenotype","Brain - Cerebellum","Abnormality of the nervous system","thickened cerebral cortex","Yes","Yes","Yes"
"219","MGI:107321","HGNC:19347","nervous system phenotype","Brain - Putamen (basal ganglia)","Abnormality of the nervous system","thickened cerebral cortex","Yes","Yes","No"
"220","MGI:107321","HGNC:19347","nervous system phenotype","Brain - Nucleus accumbens (basal ganglia)","Abnormality of the nervous system","thickened cerebral cortex","Yes","Yes","No"
"221","MGI:107321","HGNC:19347","nervous system phenotype","Brain - Spinal cord (cervical c-1)","Abnormality of the nervous system","thickened cerebral cortex","Yes","Yes","No"
"222","MGI:107321","HGNC:19347","nervous system phenotype","Brain - Amygdala","Abnormality of the nervous system","thickened cerebral cortex","Yes","Yes","Yes"
"223","MGI:107321","HGNC:19347","nervous system phenotype","Pituitary","Abnormality of the nervous system","thickened cerebral cortex","Yes","Yes","Yes"
"224","MGI:107321","HGNC:19347","nervous system phenotype","Brain - Frontal Cortex (BA9)","Abnormality of the nervous system","thickened cerebral cortex","Yes","Yes","Yes"
"225","MGI:107321","HGNC:19347","nervous system phenotype","Brain - Cortex","Abnormality of the nervous system","abnormal cerebral cortex morphology","Yes","Yes","Yes"
"226","MGI:107321","HGNC:19347","nervous system phenotype","Brain - Hypothalamus","Abnormality of the nervous system","abnormal cerebral cortex morphology","Yes","Yes","Yes"
"227","MGI:107321","HGNC:19347","nervous system phenotype","Nerve - Tibial","Abnormality of the nervous system","abnormal cerebral cortex morphology","Yes","No","No"
"228","MGI:107321","HGNC:19347","nervous system phenotype","Brain - Cerebellar Hemisphere","Abnormality of the nervous system","abnormal cerebral cortex morphology","Yes","Yes","Yes"
"229","MGI:107321","HGNC:19347","nervous system phenotype","Brain - Caudate (basal ganglia)","Abnormality of the nervous system","abnormal cerebral cortex morphology","Yes","Yes","No"
"230","MGI:107321","HGNC:19347","nervous system phenotype","Brain - Hippocampus","Abnormality of the nervous system","abnormal cerebral cortex morphology","Yes","Yes","No"
"231","MGI:107321","HGNC:19347","nervous system phenotype","Brain - Anterior cingulate cortex (BA24)","Abnormality of the nervous system","abnormal cerebral cortex morphology","Yes","Yes","Yes"
"232","MGI:107321","HGNC:19347","nervous system phenotype","Brain - Substantia nigra","Abnormality of the nervous system","abnormal cerebral cortex morphology","Yes","Yes","Yes"
"233","MGI:107321","HGNC:19347","nervous system phenotype","Brain - Cerebellum","Abnormality of the nervous system","abnormal cerebral cortex morphology","Yes","Yes","Yes"
"234","MGI:107321","HGNC:19347","nervous system phenotype","Brain - Putamen (basal ganglia)","Abnormality of the nervous system","abnormal cerebral cortex morphology","Yes","Yes","No"
"235","MGI:107321","HGNC:19347","nervous system phenotype","Brain - Nucleus accumbens (basal ganglia)","Abnormality of the nervous system","abnormal cerebral cortex morphology","Yes","Yes","No"
"236","MGI:107321","HGNC:19347","nervous system phenotype","Brain - Spinal cord (cervical c-1)","Abnormality of the nervous system","abnormal cerebral cortex morphology","Yes","Yes","No"
"237","MGI:107321","HGNC:19347","nervous system phenotype","Brain - Amygdala","Abnormality of the nervous system","abnormal cerebral cortex morphology","Yes","Yes","Yes"
"238","MGI:107321","HGNC:19347","nervous system phenotype","Pituitary","Abnormality of the nervous system","abnormal cerebral cortex morphology","Yes","Yes","Yes"
"239","MGI:107321","HGNC:19347","nervous system phenotype","Brain - Frontal Cortex (BA9)","Abnormality of the nervous system","abnormal cerebral cortex morphology","Yes","Yes","Yes"
"240","MGI:107430","HGNC:4232","endocrine/exocrine gland phenotype","Breast - Mammary Tissue","Abnormality of the breast","abnormal ovary topology","Yes","Yes","No"
"241","MGI:107430","HGNC:4232","endocrine/exocrine gland phenotype","Thyroid","Abnormality of the endocrine system","abnormal ovary topology","Yes","No","No"
"242","MGI:107430","HGNC:4232","endocrine/exocrine gland phenotype","Pituitary","Abnormality of the endocrine system","abnormal ovary topology","Yes","Yes","No"
"243","MGI:107430","HGNC:4232","endocrine/exocrine gland phenotype","Adrenal Gland","Abnormality of the endocrine system","abnormal ovary topology","Yes","Yes","No"
"244","MGI:107430","HGNC:4232","reproductive system phenotype","Ovary","Abnormality of the genitourinary system","abnormal ovary topology","Yes","Yes","Yes"
"245","MGI:107430","HGNC:4232","reproductive system phenotype","Cervix - Ectocervix","Abnormality of the genitourinary system","abnormal ovary topology","Yes","Yes","No"
"246","MGI:107430","HGNC:4232","reproductive system phenotype","Fallopian Tube","Abnormality of the genitourinary system","abnormal ovary topology","Yes","Yes","No"
"247","MGI:107430","HGNC:4232","reproductive system phenotype","Prostate","Abnormality of the genitourinary system","abnormal ovary topology","Yes","Yes","Yes"
"248","MGI:107430","HGNC:4232","reproductive system phenotype","Cervix - Endocervix","Abnormality of the genitourinary system","abnormal ovary topology","Yes","Yes","Yes"
"249","MGI:107430","HGNC:4232","reproductive system phenotype","Bladder","Abnormality of the genitourinary system","abnormal ovary topology","Yes","Yes","Yes"
"250","MGI:107430","HGNC:4232","reproductive system phenotype","Uterus","Abnormality of the genitourinary system","abnormal ovary topology","Yes","Yes","No"
"251","MGI:107430","HGNC:4232","reproductive system phenotype","Vagina","Abnormality of the genitourinary system","abnormal ovary topology","Yes","Yes","Yes"
"252","MGI:107430","HGNC:4232","reproductive system phenotype","Kidney - Cortex","Abnormality of the genitourinary system","abnormal ovary topology","Yes","Yes","No"
"253","MGI:107430","HGNC:4232","reproductive system phenotype","Testis","Abnormality of the genitourinary system","abnormal ovary topology","Yes","Yes","No"
"254","MGI:108427","HGNC:6086","endocrine/exocrine gland phenotype","Breast - Mammary Tissue","Abnormality of the breast","small testis","Yes","Yes","No"
"255","MGI:108427","HGNC:6086","endocrine/exocrine gland phenotype","Thyroid","Abnormality of the endocrine system","small testis","Yes","Yes","No"
"256","MGI:108427","HGNC:6086","endocrine/exocrine gland phenotype","Pituitary","Abnormality of the endocrine system","small testis","Yes","Yes","No"
"257","MGI:108427","HGNC:6086","endocrine/exocrine gland phenotype","Adrenal Gland","Abnormality of the endocrine system","small testis","Yes","Yes","No"
"258","MGI:108427","HGNC:6086","reproductive system phenotype","Fallopian Tube","Abnormality of the genitourinary system","small testis","Yes","Yes","No"
"259","MGI:108427","HGNC:6086","reproductive system phenotype","Bladder","Abnormality of the genitourinary system","small testis","Yes","Yes","No"
"260","MGI:108427","HGNC:6086","reproductive system phenotype","Testis","Abnormality of the genitourinary system","small testis","Yes","Yes","Yes"
